date,cnt_rooms,flat_area,rent_base,rent_total,flat_type,flat_interior_quality,flat_condition,flat_age,flat_thermal_characteristic,has_elevator,has_balcony,has_garden,has_kitchen,has_guesttoilet,geo_city,geo_city_part
2019-07-15,3,72,1150,1600,terraced_flat,average,good,60+,,f,t,t,t,f,hamburg,altona
2019-07-15,3,92,1810,2120,apartment,sophisticated,mint_condition,<5,59.0,t,t,f,t,t,hamburg,altona
2019-07-15,3,107,1280,1600,appartment,sophisticated,renovated,<20,97.4,f,f,f,t,t,hamburg,wandsbek
2019-07-15,3,92,1810,2120,apartment,sophisticated,mint_condition,<5,59.0,t,t,f,t,f,hamburg,altona
2019-07-15,3,94,1400,1850,roof_storey,average,good,60+,,f,f,f,f,f,hamburg,altona
2019-07-15,3,87.87,1300,1570,apartment,sophisticated,good,<5,49.0,t,t,f,t,t,hamburg,altona
2019-07-15,3,61.4,571,701,ground_floor,average,good,60+,180.0,f,f,f,f,f,hamburg,mitte
2019-07-15,3,68.53,931.5,1106.5,appartment,average,good,60+,161.4,t,f,f,t,f,hamburg,hamburg-nord
2019-07-15,3,141,1900,2335,maisonette,luxury,mint_condition,<5,31.1,f,t,f,t,t,hamburg,wandsbek
2019-07-15,3,101,1750,2185,appartment,average,mint_condition,<10,,t,t,f,t,t,hamburg,altona
2019-07-15,3,102.9,1285,1575,apartment,average,good,<5,40.0,f,t,f,t,f,hamburg,wandsbek
2019-07-15,3,79.7,1355.2,1585.2,apartment,sophisticated,first_time_use,<1,60.8,t,t,f,t,t,hamburg,altona
2019-07-15,3,72,800,950,roof_storey,average,renovated,60+,151.0,f,t,f,t,f,hamburg,bergedorf
2019-07-15,4,156.38,1900,2340,apartment,sophisticated,mint_condition,<10,32.0,t,t,f,t,t,hamburg,harburg
2019-07-15,4,90,899,1039,appartment,normal,good,60+,108.0,f,t,f,t,f,hamburg,altona
2019-07-15,4,100,1306,1621,terraced_flat,sophisticated,mint_condition,<10,45.3,t,t,f,t,t,hamburg,mitte
2019-07-15,4,225.24,2990,3630,apartment,sophisticated,mint_condition,<10,52.0,t,t,f,t,t,hamburg,harburg
2019-07-16,1,36.81,410,560,apartment,normal,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-16,1,32,380.8,488.9,apartment,average,good,<50,98.0,f,t,f,f,f,hamburg,altona
2019-07-16,1,36,479,589,apartment,average,renovated,<30,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-16,2,92,1643,1928,apartment,average,good,<30,118.0,f,f,f,f,f,hamburg,eimsbuettel
2019-07-16,2,50.58,589,724,apartment,average,good,60+,145.4,f,f,f,f,f,hamburg,hamburg-nord
2019-07-16,2,33,650,950,apartment,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-16,2,53.34,436.32,594.32,apartment,average,good,<60,219.3,f,f,f,f,f,hamburg,mitte
2019-07-16,2,36,680,780,apartment,average,renovated,60+,64.6,t,f,f,t,f,hamburg,mitte
2019-07-16,2,51,899,1169,apartment,average,renovated,<60,129.0,t,t,f,t,f,hamburg,altona
2019-07-16,2,60.23,608.93,807.93,roof_storey,average,good,<30,133.0,f,f,f,f,f,hamburg,harburg
2019-07-16,2,48.39,658.1,800.24,apartment,average,good,<5,50.7,t,t,f,t,f,hamburg,wandsbek
2019-07-16,2,52.73,448.21,654.21,apartment,average,good,<60,230.0,f,f,f,f,f,hamburg,wandsbek
2019-07-16,2,44.31,562.32,642.32,apartment,average,good,60+,128.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-16,2,79.01,645,849,roof_storey,average,good,60+,80.9,f,f,f,f,f,hamburg,mitte
2019-07-16,2,54.5,1035,1187,apartment,average,mint_condition,<5,62.0,t,t,f,t,f,hamburg,mitte
2019-07-16,2,54.31,815,991,apartment,average,first_time_use_after_refurbishment,<60,159.8,t,t,t,f,f,hamburg,eimsbuettel
2019-07-16,2,55,770,916,apartment,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-16,2,55,950,1150,appartment,average,good,60+,,f,t,f,t,f,hamburg,altona
2019-07-16,3,68,680,860,apartment,average,good,<60,184.0,f,f,f,f,f,hamburg,wandsbek
2019-07-16,3,66.11,509.05,594.05,apartment,average,good,60+,226.7,f,f,f,f,f,hamburg,mitte
2019-07-16,3,89.46,1200,1450,apartment,sophisticated,mint_condition,<20,,t,t,f,t,f,hamburg,wandsbek
2019-07-16,3,93,1390,1650,maisonette,normal,first_time_use,<5,45.6,t,t,f,t,t,hamburg,mitte
2019-07-16,3,105,1315,1435,appartment,average,good,60+,165.7,f,f,f,t,t,hamburg,eimsbuettel
2019-07-16,3,88,855,945,apartment,average,good,60+,167.3,f,t,f,f,f,hamburg,harburg
2019-07-16,3,76,620,865,apartment,normal,renovated,60+,,f,t,t,t,f,hamburg,harburg
2019-07-16,3,72.47,960,1189,apartment,sophisticated,first_time_use,<5,74.0,t,t,f,t,f,hamburg,wandsbek
2019-07-16,3,63,570,655,apartment,simple,good,60+,170.0,f,f,f,t,f,hamburg,eimsbuettel
2019-07-16,3,108.47,1475,1785,penthouse,sophisticated,first_time_use,60+,,t,t,t,t,t,hamburg,eimsbuettel
2019-07-16,3,92.87,1275,1535,appartment,average,first_time_use,<1,76.5,t,t,f,t,f,hamburg,bergedorf
2019-07-16,4,114.09,1355,1665,appartment,average,first_time_use,<5,76.5,t,t,f,t,t,hamburg,bergedorf
2019-07-16,4,101.4,1420,1700,half_basement,average,first_time_use,60+,97.0,f,t,f,f,f,hamburg,eimsbuettel
2019-07-16,4,108.71,1100,1427,apartment,average,first_time_use,<5,64.0,t,t,f,t,f,hamburg,harburg
2019-07-17,1,36.08,589.54,679.54,roof_storey,average,renovated,60+,119.6,f,t,f,t,f,hamburg,mitte
2019-07-17,1,47,1190,1190,ground_floor,sophisticated,first_time_use,<1,18.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-17,1,26.81,517.95,637.95,apartment,average,good,60+,208.0,f,t,f,t,f,hamburg,mitte
2019-07-17,1,26.79,517.6,637.6,apartment,average,renovated,60+,208.0,t,t,f,t,f,hamburg,mitte
2019-07-17,1,44,485,635,roof_storey,average,renovated,<50,102.8,f,t,f,t,f,hamburg,wandsbek
2019-07-17,2,30.34,559,646,ground_floor,sophisticated,good,60+,153.0,f,f,f,t,f,hamburg,hamburg-nord
2019-07-17,2,49.27,449,579,roof_storey,average,good,60+,197.0,f,f,f,t,f,hamburg,wandsbek
2019-07-17,2,42.24,577,699,apartment,normal,good,60+,153.0,f,f,f,t,f,hamburg,hamburg-nord
2019-07-17,2,80,1500,1740,apartment,average,first_time_use,<1,36.0,t,f,f,f,f,hamburg,altona
2019-07-17,2,43.96,473,643,apartment,normal,good,60+,211.9,f,f,f,t,f,hamburg,wandsbek
2019-07-17,2,38.9,555,705,apartment,normal,good,<30,97.0,t,f,f,f,f,hamburg,mitte
2019-07-17,2,38.65,425,535,ground_floor,simple,mediocre,60+,110.4,f,f,f,t,f,hamburg,harburg
2019-07-17,2,62,680,830,ground_floor,normal,mint_condition,<20,71.89,t,t,f,t,f,hamburg,eimsbuettel
2019-07-17,2,64.24,945,1130,ground_floor,sophisticated,first_time_use,60+,,t,t,t,t,f,hamburg,eimsbuettel
2019-07-17,2,90,1700,2000,apartment,sophisticated,mint_condition,60+,,f,t,t,t,f,hamburg,eimsbuettel
2019-07-17,2,44.21,510,650,apartment,average,first_time_use,<1,,f,f,f,f,f,hamburg,wandsbek
2019-07-17,2,68,680,880,roof_storey,average,good,60+,,f,t,f,t,f,hamburg,mitte
2019-07-17,3,43,860,960,ground_floor,normal,good,60+,87.2,f,f,f,t,f,hamburg,altona
2019-07-17,3,73.35,550.13,707.13,apartment,average,good,<30,,f,t,f,t,f,hamburg,harburg
2019-07-17,3,73.38,550.35,711.35,apartment,average,good,<30,,f,t,f,t,f,hamburg,harburg
2019-07-17,3,82,910,1126,apartment,normal,mint_condition,<20,71.89,t,t,f,t,t,hamburg,eimsbuettel
2019-07-17,3,64.4,813.95,903.95,apartment,average,good,60+,,f,t,f,t,t,hamburg,mitte
2019-07-17,3,64,890,1010,roof_storey,average,good,60+,,f,f,f,t,f,hamburg,hamburg-nord
2019-07-17,3,88.62,1160.92,1453.92,ground_floor,average,good,<10,54.0,t,t,f,t,f,hamburg,mitte
2019-07-17,3,69.81,1062,1308,apartment,sophisticated,good,60+,48.0,t,t,f,t,f,hamburg,mitte
2019-07-17,3,54,365.06,535.44,appartment,average,good,60+,360.0,f,f,f,f,f,hamburg,harburg
2019-07-17,3,69.99,664,871,appartment,average,good,60+,199.7,f,f,f,f,f,hamburg,harburg
2019-07-17,3,79.4,674.9,899.9,apartment,normal,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-17,3,111,1390,1685,apartment,sophisticated,mint_condition,<10,78.1,t,t,f,t,t,hamburg,hamburg-nord
2019-07-17,3,69.6,739,886,apartment,average,good,60+,137.9,f,f,f,t,f,hamburg,mitte
2019-07-17,3,66.26,770,980,apartment,average,first_time_use,<1,,f,f,f,f,f,hamburg,wandsbek
2019-07-17,3,65,620,820,apartment,average,good,60+,166.0,f,t,f,t,f,hamburg,harburg
2019-07-17,4,87.54,577.76,832.6,apartment,sophisticated,mint_condition,<5,36.8,t,t,f,t,f,hamburg,eimsbuettel
2019-07-17,4,114.05,1545,1875,apartment,sophisticated,first_time_use,60+,,t,t,t,t,t,hamburg,eimsbuettel
2019-07-17,4,90.19,1163.45,1498.45,apartment,average,good,<10,53.3,t,t,f,t,t,hamburg,mitte
2019-07-17,4,83,1199.88,1439.88,apartment,average,renovated,<60,140.0,f,t,f,t,f,hamburg,wandsbek
2019-07-18,1,26.15,418.4,533.4,apartment,average,renovated,60+,125.0,f,f,f,f,f,hamburg,eimsbuettel
2019-07-18,1,31.56,441.53,591.42,apartment,sophisticated,first_time_use,60+,76.0,f,f,f,f,f,hamburg,harburg
2019-07-18,1,40,540,630,apartment,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-18,1,32.32,310,402,apartment,average,renovated,<60,126.1,f,t,f,f,f,hamburg,eimsbuettel
2019-07-18,2,82,1120,1420,maisonette,average,first_time_use_after_refurbishment,<50,184.4,f,t,f,t,f,hamburg,eimsbuettel
2019-07-18,2,36.8,368,540,roof_storey,average,good,60+,128.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-18,2,64.3,710,865,roof_storey,sophisticated,mint_condition,<60,102.0,f,f,f,t,f,hamburg,mitte
2019-07-18,2,58,655.4,819.4,apartment,normal,good,<40,113.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-18,2,72.85,1000,1230,apartment,average,good,<10,56.8,t,t,f,t,t,hamburg,altona
2019-07-18,2,59.5,1300,1300,appartment,average,good,60+,,f,t,f,t,f,hamburg,mitte
2019-07-18,2,35.58,291.4,479.67,apartment,average,good,<20,70.2,t,t,f,t,f,hamburg,mitte
2019-07-18,2,49.87,408.44,670.15,apartment,average,good,<20,70.2,t,t,f,t,f,hamburg,mitte
2019-07-18,2,54.6,512.15,662.15,apartment,average,good,<30,94.0,f,t,f,f,f,hamburg,mitte
2019-07-18,2,40,328.94,453.94,appartment,average,good,60+,233.0,f,f,f,f,f,hamburg,altona
2019-07-18,2,47,440.54,590.54,appartment,average,good,60+,138.0,f,f,f,f,f,hamburg,altona
2019-07-18,2,67.4,1000,1222,ground_floor,average,good,<10,46.62,t,t,f,t,f,hamburg,hamburg-nord
2019-07-18,2,74.3,805,1040,roof_storey,average,good,<20,86.0,f,t,f,t,f,hamburg,wandsbek
2019-07-18,2,53.4,485,625,apartment,normal,good,60+,,f,f,t,t,f,hamburg,mitte
2019-07-18,3,66.13,620.3,790.3,roof_storey,average,good,60+,123.0,f,f,f,f,f,hamburg,wandsbek
2019-07-18,3,67.45,675,781,appartment,average,good,<30,77.1,f,t,f,f,f,hamburg,wandsbek
2019-07-18,3,98.18,1259.2,1519.2,roof_storey,sophisticated,renovated,60+,63.2,f,f,f,f,f,hamburg,altona
2019-07-18,3,59.4,667.66,847.66,roof_storey,average,good,60+,114.0,f,f,f,t,f,hamburg,eimsbuettel
2019-07-18,3,78.06,749.38,1014.38,ground_floor,average,good,<40,118.0,t,t,f,f,t,hamburg,eimsbuettel
2019-07-18,3,80,1050,1395,apartment,average,mint_condition,<5,56.0,t,t,f,t,t,hamburg,bergedorf
2019-07-18,3,63.63,655.39,845.39,roof_storey,average,good,<40,156.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-18,3,68.92,620,801,appartment,average,good,<30,74.0,f,t,f,f,f,hamburg,harburg
2019-07-18,3,77.41,743,943,appartment,average,good,<30,97.0,f,f,f,f,f,hamburg,harburg
2019-07-18,3,80,750,930,apartment,average,good,<60,144.9,f,t,f,t,f,hamburg,bergedorf
2019-07-18,3,53,430.77,608.18,appartment,average,good,60+,,f,f,f,f,f,hamburg,bergedorf
2019-07-18,3,89,1456,1719,penthouse,sophisticated,mint_condition,<5,49.0,t,t,f,t,t,hamburg,altona
2019-07-18,3,119,1313,1604,roof_storey,average,good,<60,131.0,f,t,f,t,t,hamburg,wandsbek
2019-07-18,3,87,890,1130,maisonette,average,renovated,60+,83.7,f,t,f,t,t,hamburg,wandsbek
2019-07-18,3,76.98,492.67,692.67,ground_floor,average,mint_condition,<5,63.1,t,t,f,t,f,hamburg,mitte
2019-07-18,4,87.85,805.58,1023.58,roof_storey,average,good,60+,115.0,f,t,f,f,f,hamburg,wandsbek
2019-07-18,4,100,1150,1450,apartment,average,good,<50,123.0,t,f,f,f,f,hamburg,hamburg-nord
2019-07-18,4,77,511.68,745.73,appartment,average,good,<60,,f,f,f,f,f,hamburg,wandsbek
2019-07-18,4,104.63,1900,2215,roof_storey,sophisticated,good,<1,56.9,f,f,f,f,f,hamburg,altona
2019-07-18,4,96.21,732.16,972.16,apartment,average,good,<30,94.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-19,1,42.67,750,880,ground_floor,average,good,60+,144.8,f,t,f,t,f,hamburg,hamburg-nord
2019-07-19,1,20,660,660,apartment,normal,renovated,60+,,f,f,f,f,f,hamburg,eimsbuettel
2019-07-19,1,34.44,450,520,ground_floor,average,good,60+,201.3,f,t,f,t,f,hamburg,bergedorf
2019-07-19,1,57.06,708.31,848.31,apartment,average,good,<30,96.2,f,t,f,t,f,hamburg,wandsbek
2019-07-19,2,55.17,772.38,897.38,appartment,sophisticated,good,<20,,f,t,t,t,f,hamburg,wandsbek
2019-07-19,2,53.61,750,905,apartment,average,first_time_use_after_refurbishment,60+,148.3,f,f,f,t,f,hamburg,altona
2019-07-19,2,89,1024,1377,maisonette,average,renovated,60+,193.7,f,f,f,t,t,hamburg,hamburg-nord
2019-07-19,2,96.5,1540,1860,maisonette,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-19,2,53,640,780,apartment,normal,good,60+,,t,t,f,t,f,hamburg,wandsbek
2019-07-19,2,80,725,870,ground_floor,average,good,60+,176.6,f,f,t,t,f,hamburg,bergedorf
2019-07-19,2,69,790,967,apartment,sophisticated,mint_condition,<10,32.5,t,t,f,t,f,hamburg,eimsbuettel
2019-07-19,2,52.82,309.52,424.52,apartment,average,good,<30,93.0,f,t,t,t,t,hamburg,harburg
2019-07-19,2,55,450,610,appartment,average,good,60+,153.0,f,f,f,f,f,hamburg,mitte
2019-07-19,2,46,491.7,686.77,apartment,average,good,<60,85.0,f,t,f,f,f,hamburg,hamburg-nord
2019-07-19,2,42.98,640,780,apartment,average,good,60+,111.0,f,f,f,t,f,hamburg,mitte
2019-07-19,2,43,461.81,655.91,apartment,average,good,<60,85.0,f,t,f,f,f,hamburg,hamburg-nord
2019-07-19,2,51,990,1200,apartment,sophisticated,first_time_use_after_refurbishment,60+,156.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-19,2,65,925,1085,penthouse,luxury,mint_condition,<50,127.4,f,t,f,t,f,hamburg,hamburg-nord
2019-07-19,2,48.4,682.44,837.44,ground_floor,sophisticated,mint_condition,<5,45.0,t,t,f,t,f,hamburg,bergedorf
2019-07-19,2,56,1300,1490,appartment,average,mint_condition,<5,,t,t,f,t,f,hamburg,mitte
2019-07-19,2,56.27,576.31,705.31,apartment,average,good,<50,127.0,f,t,f,f,f,hamburg,wandsbek
2019-07-19,2,58,540,650,apartment,normal,good,<40,92.6,f,t,f,t,f,hamburg,mitte
2019-07-19,2,49,410,556,apartment,normal,good,60+,165.0,f,f,t,f,f,hamburg,harburg
2019-07-19,2,46.75,542,637,apartment,average,good,60+,66.4,f,t,f,f,f,hamburg,hamburg-nord
2019-07-19,2,60.4,735,925,apartment,sophisticated,mediocre,<60,129.0,f,t,f,t,f,hamburg,wandsbek
2019-07-19,2,96.5,1540,1860,loft,average,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-19,3,71.52,479.18,582.18,appartment,average,good,<60,106.0,f,f,f,f,f,hamburg,harburg
2019-07-19,3,53,425,626,apartment,average,good,<60,123.0,f,f,f,f,f,hamburg,eimsbuettel
2019-07-19,3,82,718,885,apartment,normal,good,<50,74.4,f,t,f,f,f,hamburg,altona
2019-07-19,3,72,417.04,566.51,appartment,average,good,<60,85.0,f,f,f,f,f,hamburg,bergedorf
2019-07-19,3,82,1230,1440,apartment,average,good,60+,147.7,f,f,f,t,f,hamburg,altona
2019-07-19,3,64.53,775,953,apartment,average,good,60+,124.1,f,t,f,f,f,hamburg,mitte
2019-07-19,3,63.83,910,975,apartment,average,good,60+,138.0,f,t,f,f,f,hamburg,altona
2019-07-19,3,65.61,890,1090,apartment,average,good,<60,95.7,t,t,f,f,f,hamburg,altona
2019-07-19,3,97.98,587.88,785.88,apartment,average,good,<60,110.0,t,t,f,f,f,hamburg,wandsbek
2019-07-19,3,72.68,744.09,918.09,apartment,average,good,<30,108.0,f,t,f,t,f,hamburg,wandsbek
2019-07-19,3,68,1750,2100,apartment,sophisticated,first_time_use_after_refurbishment,<40,98.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-19,3,52,493.93,729.03,ground_floor,average,good,<60,85.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-19,3,80,615,735,ground_floor,average,good,60+,110.2,f,t,f,t,f,hamburg,harburg
2019-07-19,3,55,600,850,roof_storey,simple,good,60+,,f,f,f,f,f,hamburg,eimsbuettel
2019-07-19,3,80,912,1123,appartment,average,renovated,<30,84.0,f,t,f,t,f,hamburg,bergedorf
2019-07-19,3,83.5,970,1150,apartment,sophisticated,renovated,60+,,f,t,f,t,f,hamburg,wandsbek
2019-07-19,4,85,680,830,apartment,simple,good,<60,130.2,f,t,f,f,f,hamburg,altona
2019-07-19,4,78.98,945,1115,roof_storey,simple,good,60+,126.1,f,f,f,f,f,hamburg,hamburg-nord
2019-07-19,4,120,1499,1719,appartment,normal,renovated,60+,,f,t,f,t,f,hamburg,mitte
2019-07-19,4,130,1290,1550,loft,average,good,60+,,f,f,f,t,f,hamburg,bergedorf
2019-07-19,4,69.15,721.05,912.05,apartment,average,good,60+,155.0,f,t,f,f,f,hamburg,wandsbek
2019-07-19,4,104,1395,1620,maisonette,average,mint_condition,<10,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-20,2,61.1,915,1095,apartment,sophisticated,first_time_use,<1,,t,t,f,t,f,hamburg,eimsbuettel
2019-07-20,2,52.3,643.29,803.29,apartment,normal,good,<20,,f,f,t,t,f,hamburg,hamburg-nord
2019-07-20,3,55.91,577.59,711.59,apartment,average,good,60+,123.0,f,f,f,f,f,hamburg,hamburg-nord
2019-07-20,3,57.09,598.87,758.87,apartment,average,good,60+,171.0,f,t,f,f,f,hamburg,wandsbek
2019-07-20,3,90,980,1230,raised_ground_floor,normal,good,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-20,3,73,716.13,952.23,apartment,average,good,<60,117.0,f,t,f,f,f,hamburg,altona
2019-07-20,3,69.09,677.08,835.08,apartment,average,good,<50,92.0,t,t,f,f,f,hamburg,wandsbek
2019-07-20,3,53.86,632.32,754.32,apartment,average,good,60+,131.0,f,f,f,f,f,hamburg,altona
2019-07-20,3,93.26,1300,1500,apartment,sophisticated,first_time_use,<1,,t,t,f,t,t,hamburg,mitte
2019-07-21,2,51.34,561,651,apartment,normal,renovated,<30,72.6,f,t,f,t,f,hamburg,harburg
2019-07-21,2,60,650,800,roof_storey,normal,good,60+,,f,f,f,t,f,hamburg,wandsbek
2019-07-21,2,48,677,857,apartment,average,good,60+,,t,t,t,t,f,hamburg,hamburg-nord
2019-07-21,2,62,750,950,apartment,average,good,60+,,f,t,f,t,f,hamburg,altona
2019-07-21,2,56,745,876,roof_storey,sophisticated,mint_condition,60+,151.7,f,t,f,t,f,hamburg,mitte
2019-07-21,2,38,565,650,ground_floor,sophisticated,good,<60,,f,f,t,t,f,hamburg,hamburg-nord
2019-07-21,3,74,850,1000,terraced_flat,average,good,60+,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-21,3,72,1000,1100,apartment,average,good,60+,,f,t,f,f,f,hamburg,hamburg-nord
2019-07-21,3,67,1170,1280,apartment,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-21,3,95,1100,1360,ground_floor,sophisticated,renovated,<60,,f,t,t,t,t,hamburg,wandsbek
2019-07-21,3,86.3,1385,1622.4,apartment,sophisticated,mint_condition,<10,54.8,t,t,f,t,t,hamburg,wandsbek
2019-07-21,3,70,653,825,apartment,average,good,60+,,f,f,f,t,f,hamburg,bergedorf
2019-07-21,4,137,1900,2450,penthouse,sophisticated,mint_condition,<5,,t,t,f,t,t,hamburg,harburg
2019-07-22,1,32.69,427,529,raised_ground_floor,sophisticated,renovated,<50,124.0,f,t,f,t,f,hamburg,wandsbek
2019-07-22,1,38,173.11,315.85,appartment,average,good,<60,168.0,t,f,f,f,f,hamburg,altona
2019-07-22,1,36,770,815,apartment,average,good,60+,,f,f,f,t,f,hamburg,eimsbuettel
2019-07-22,1,37,350,470,apartment,normal,renovated,<60,210.9,f,f,f,t,f,hamburg,mitte
2019-07-22,1,34.48,417.21,582.21,apartment,average,renovated,<50,139.0,t,t,f,f,f,hamburg,altona
2019-07-22,2,48.2,590,700,appartment,average,renovated,60+,,f,t,f,t,f,hamburg,mitte
2019-07-22,2,55,609,769,ground_floor,normal,good,<60,140.4,f,t,f,t,f,hamburg,wandsbek
2019-07-22,2,74.59,1190,1380,apartment,normal,renovated,<30,,t,t,f,t,f,hamburg,altona
2019-07-22,2,76.19,661.33,855.33,apartment,average,good,<30,130.0,t,t,f,t,f,hamburg,wandsbek
2019-07-22,2,54,600,700,roof_storey,normal,mint_condition,60+,,f,f,f,t,f,hamburg,hamburg-nord
2019-07-22,2,57.88,654,799,apartment,normal,good,<50,42.0,f,t,f,f,f,hamburg,harburg
2019-07-22,2,67.5,615,810,apartment,average,good,<30,104.0,f,t,t,t,f,hamburg,wandsbek
2019-07-22,2,53,600,720,apartment,normal,good,60+,,f,t,f,t,f,hamburg,mitte
2019-07-22,2,60,655,775,appartment,normal,renovated,60+,123.0,t,t,f,t,t,hamburg,hamburg-nord
2019-07-22,2,62,635,785,ground_floor,average,good,60+,135.0,f,f,f,t,t,hamburg,hamburg-nord
2019-07-22,2,60,422.66,601.76,appartment,average,good,<60,130.0,t,f,f,f,f,hamburg,eimsbuettel
2019-07-22,2,59.27,1481.75,1689.2,ground_floor,sophisticated,mint_condition,<10,53.0,t,t,f,t,f,hamburg,hamburg-nord
2019-07-22,2,50.32,856,1005,roof_storey,average,renovated,60+,152.0,f,f,f,t,f,hamburg,eimsbuettel
2019-07-22,2,44.59,638,779,apartment,average,renovated,60+,122.0,f,f,f,t,f,hamburg,eimsbuettel
2019-07-22,2,60.73,571.1,843.1,apartment,average,good,<60,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-22,2,60,995,1345,apartment,sophisticated,mint_condition,60+,,t,t,f,t,f,hamburg,hamburg-nord
2019-07-22,2,39,415,560,roof_storey,average,good,60+,,f,f,t,t,f,hamburg,hamburg-nord
2019-07-22,2,51.2,590,745,appartment,normal,renovated,<60,146.0,f,t,f,f,f,hamburg,hamburg-nord
2019-07-22,2,67,770,951,apartment,average,mint_condition,<10,59.4,t,f,f,t,f,hamburg,wandsbek
2019-07-22,2,51,414.44,551.17,appartment,average,good,60+,152.0,f,f,f,f,f,hamburg,harburg
2019-07-22,2,61,885,1025,apartment,average,mint_condition,<60,100.0,f,t,f,f,f,hamburg,wandsbek
2019-07-22,2,53.43,530,660,apartment,average,good,60+,,f,t,f,f,f,hamburg,eimsbuettel
2019-07-22,2,68,670,845,appartment,normal,renovated,60+,236.0,f,f,f,t,f,hamburg,mitte
2019-07-22,2,39.45,482,592,apartment,average,good,<60,145.0,f,t,f,f,f,hamburg,eimsbuettel
2019-07-22,3,88,970,1270,ground_floor,sophisticated,renovated,<40,145.0,f,t,f,t,t,hamburg,wandsbek
2019-07-22,3,70.69,522.4,652.4,apartment,normal,renovated,<60,,f,t,f,t,f,hamburg,eimsbuettel
2019-07-22,3,94.32,1050,1320,ground_floor,average,good,<40,128.32,f,t,f,t,t,hamburg,eimsbuettel
2019-07-22,3,85,920,1135,maisonette,average,first_time_use,<1,41.1,f,t,t,t,f,hamburg,bergedorf
2019-07-22,3,70.68,670,870,apartment,average,good,<30,118.0,t,f,f,f,f,hamburg,altona
2019-07-22,3,77,293.62,485.9,appartment,average,good,<50,126.0,f,f,f,f,f,hamburg,mitte
2019-07-22,3,60,438.28,608.5,appartment,average,good,60+,,f,f,f,f,f,hamburg,harburg
2019-07-22,3,82,890,1108,apartment,average,mint_condition,<10,59.4,t,t,f,t,f,hamburg,wandsbek
2019-07-22,3,80,1390,1640,apartment,average,renovated,60+,161.0,f,t,f,t,f,hamburg,hamburg-nord
2019-07-22,3,61,750,900,roof_storey,average,renovated,60+,75.5,f,f,f,t,f,hamburg,wandsbek
2019-07-22,3,56.36,531,695,apartment,average,good,60+,127.8,f,f,f,t,f,hamburg,altona
2019-07-22,3,90.7,1280,1532,apartment,average,mint_condition,<10,46.62,t,t,f,t,t,hamburg,hamburg-nord
2019-07-22,3,120.3,1685,1950,apartment,average,good,60+,121.0,t,t,f,f,f,hamburg,hamburg-nord
2019-07-22,3,62,1050,1200,apartment,sophisticated,first_time_use_after_refurbishment,60+,,f,t,f,t,f,hamburg,hamburg-nord
2019-07-22,3,67,718,868,apartment,simple,mediocre,60+,,f,t,t,t,f,hamburg,hamburg-nord
2019-07-22,3,73,711.35,868.35,apartment,normal,good,<40,90.0,f,t,f,t,f,hamburg,eimsbuettel
2019-07-22,3,64.83,597,843,appartment,average,good,60+,202.0,f,f,f,f,f,hamburg,harburg
2019-07-22,3,97,627.26,896.12,appartment,average,good,<60,,f,f,f,f,f,hamburg,eimsbuettel
